REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year,month
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5092006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,50
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,5162006,ROXICODONE TABS.(OXYCODONE HCI);5MG;,2006,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,5232006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6092006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8092006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8282006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9082006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,90
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9252006,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10052006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,11102006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11242006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12142006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12202006,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1022007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,1222007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1252007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2162007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3122007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4242007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5072007,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2007,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,5102007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6062007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,6112007,VICODIN ES TABLETS 7.5MG HYDROCODONE,2007,61
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,7232007,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2007,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7272007,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2007,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8242007,VICODIN ES TABLETS 7.5MG HYDROCODONE,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10152007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11162007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12112007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2202008,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,5.0,3262008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4082008,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2008,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4142008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5292008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,7112008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,71
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,7232008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,72
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,4.0,9162008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9172008,HYDROCODONE BITARTRATE AND ACETA 10M,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9222008,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10152008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11042008,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11032008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,13
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2272009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,3092009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009,30
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4202009,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2009,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,4032009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6102009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,6302009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,63
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,9252009,OXYCODONE HYDROCHLORIDE 30MG TABLET,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,10212009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10272009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,5.0,12282009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2042010,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2010,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2192010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2252010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3302010,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2010,33
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,3192010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,31
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4092010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,3.0,2242006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9132006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,2062007,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,8222007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9132007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,91
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12062007,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1072008,OXYCODONE AND ACETA 7.5MG / 500MG TA,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,1222008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,6.0,9182008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1172006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2022006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,20
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4042006,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2006,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5302006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,53
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6122006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6212006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,8082006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8012006,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10032006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1042007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2062007,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6122007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7062007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,70
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10162007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10312007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11122007,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,11152007,OXYCODONE.HCL ER 10MG TABS,2007,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2222008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4292008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5082008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8252008,HYDROCODONE BITARTARATE.2.5MG & ACET,2008,82
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9162008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10102008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10242008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,11032008,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11102008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11112008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,4162009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4292009,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2009,42
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6052009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8122009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,91
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9252009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,10232009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11202009,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2009,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1132010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1152010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2242010,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,4072010,OXYCONTIN 60MG COTROLLED RELEASE OXY,2010,40
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,4142010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,41
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5052010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010,50
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5102010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5252010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7062010,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2010,70
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,9222010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12092009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,1112010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1052010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,2262010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,10152010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,1032006,ROXICODONE TABS.;(OXYCODONE HCI);15M,2006,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1202006,HYDROCODONE BITARTRATE AND ACETA 10M,2006,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2142006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,21
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,5252006,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6282006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,62
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7212006,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006,72
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,8152006,ENDOCET TABS - 10MG OXYCODONE.HCL &,2006,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8022006,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2006,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,9202006,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11212006,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2006,11
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1032007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2072007,HYDROCODONE BITARTRATE 7.5MG/ACETAMI,2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2092007,LORCET PLUS HYDROCODO.BIT 7.5/ACET65,2007,20
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3262007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,4.0,5102007,ROXICODONE (OXYCODONE HCL) 15MG TABS,2007,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7062007,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2007,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7312007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,73
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8092007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,80
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8152007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007,81
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,1042008,LORCET PLUS HYDROCODO.BIT 7.5/ACET65,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2182008,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2008,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3202008,XODOL;10MG HYDRO.BIT.;300MG ACET. TA,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,3242008,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3282008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,32
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,3.0,5232008,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,5282008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6172008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7072008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,9222008,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10172008,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2008,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11042008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,12172008,HYDROCODONE BITARTRATE AND ACETA 10M,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12222008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2202009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5212009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,52
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6052009,HYDROCODONE BITARTRATE AND ACETA 10M,2009,60
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,2.0,8042009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,10302009,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,1262010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2102010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2222010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,22
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,5102010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,51
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7062010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010,70
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8042010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,80
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,1.0,12212010,OXYCODONE HCL 15MG USP TABLETS,2010,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,7182007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,71
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10032007,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2007,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,2192008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,21
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,11192008,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12012008,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,6182009,HYDROCODONE BITARTRATE AND ACETA 10M,2009,61
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,8242009,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009,82
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,9092009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009,90
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,9232009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,92
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,10212009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,10
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12072009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,12102009,HYDROCODONE BITARTRATE 10MG/ACETAMIN,2009,12
PL0184933,LA,70584,SAINT LANDRY,S,9143,OXYCODONE,2.0,1142010,OXYCONTIN 30MG COTROLLED RELEASE OXY,2010,11
PL0184933,LA,70584,SAINT LANDRY,S,9193,HYDROCODONE,1.0,3302010,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010,33
